Country,Technology,Grid connection,Year,Electricity generation (GWh)
Austria,Biogas,Off-grid,2018,0.0
Austria,Biogas,Off-grid,2019,0.0
Austria,Biogas,Off-grid,2020,0.0
Austria,Biogas,Off-grid,2021,0.0
Austria,Biogas,Off-grid,2022,0.0
Austria,Geothermal energy,On-grid,2000,0.0
Austria,Geothermal energy,On-grid,2001,0.0
Austria,Geothermal energy,On-grid,2002,2.97
Austria,Geothermal energy,On-grid,2003,2.97
Austria,Geothermal energy,On-grid,2004,1.98
Austria,Geothermal energy,On-grid,2005,2.3
Austria,Geothermal energy,On-grid,2006,3.06
Austria,Geothermal energy,On-grid,2007,2.41
Austria,Geothermal energy,On-grid,2008,1.62
Austria,Geothermal energy,On-grid,2009,1.51
Austria,Geothermal energy,On-grid,2010,1.4
Austria,Geothermal energy,On-grid,2011,1.05
Austria,Geothermal energy,On-grid,2012,0.68
Austria,Geothermal energy,On-grid,2013,0.31
Austria,Geothermal energy,On-grid,2014,0.38
Austria,Geothermal energy,On-grid,2015,0.06
Austria,Geothermal energy,On-grid,2016,0.02
Austria,Geothermal energy,On-grid,2017,0.09
Austria,Geothermal energy,On-grid,2018,0.24
Austria,Geothermal energy,On-grid,2019,0.2
Austria,Geothermal energy,On-grid,2020,0.07
Austria,Geothermal energy,On-grid,2021,0.03
Austria,Geothermal energy,On-grid,2022,0.0
Austria,Geothermal energy,Off-grid,2000,0.0
Austria,Geothermal energy,Off-grid,2001,0.0
Austria,Geothermal energy,Off-grid,2002,0.0
Austria,Geothermal energy,Off-grid,2003,0.0
Austria,Geothermal energy,Off-grid,2004,0.0
Austria,Geothermal energy,Off-grid,2005,0.0
Austria,Geothermal energy,Off-grid,2006,0.0
Austria,Geothermal energy,Off-grid,2007,0.0
Austria,Geothermal energy,Off-grid,2008,0.0
Austria,Geothermal energy,Off-grid,2009,0.0
Austria,Geothermal energy,Off-grid,2010,0.0
Austria,Geothermal energy,Off-grid,2011,0.0
Austria,Geothermal energy,Off-grid,2012,0.0
Austria,Geothermal energy,Off-grid,2013,0.0
Austria,Geothermal energy,Off-grid,2014,0.0
Austria,Geothermal energy,Off-grid,2015,0.0
Austria,Geothermal energy,Off-grid,2016,0.0
Austria,Geothermal energy,Off-grid,2017,0.0
Austria,Geothermal energy,Off-grid,2018,0.0
Austria,Geothermal energy,Off-grid,2019,0.0
Austria,Geothermal energy,Off-grid,2020,0.0
Austria,Geothermal energy,Off-grid,2021,0.0
Austria,Geothermal energy,Off-grid,2022,0.0
Austria,Coal and peat,On-grid,2000,6739.0
Austria,Coal and peat,On-grid,2001,8033.0
Austria,Coal and peat,On-grid,2002,7817.0
Austria,Coal and peat,On-grid,2003,9512.0
Austria,Coal and peat,On-grid,2004,9109.0
Austria,Coal and peat,On-grid,2005,8487.56
Austria,Coal and peat,On-grid,2006,8750.14
Austria,Coal and peat,On-grid,2007,7975.35
Austria,Coal and peat,On-grid,2008,6951.67
Austria,Coal and peat,On-grid,2009,5033.42
Austria,Coal and peat,On-grid,2010,6703.51
Austria,Coal and peat,On-grid,2011,7335.26
Austria,Coal and peat,On-grid,2012,6226.02
Austria,Coal and peat,On-grid,2013,6125.11
Austria,Coal and peat,On-grid,2014,4868.62
Austria,Coal and peat,On-grid,2015,5060.62
Austria,Coal and peat,On-grid,2016,3969.76
Austria,Coal and peat,On-grid,2017,3914.04
Austria,Coal and peat,On-grid,2018,3619.75
Austria,Coal and peat,On-grid,2019,3413.92
Austria,Coal and peat,On-grid,2020,2356.08
Austria,Coal and peat,On-grid,2021,2157.4
Austria,Coal and peat,On-grid,2022,0.0
Austria,Coal and peat,Off-grid,2000,0.0
Austria,Coal and peat,Off-grid,2001,0.0
Austria,Coal and peat,Off-grid,2002,0.0
Austria,Coal and peat,Off-grid,2003,0.0
Austria,Coal and peat,Off-grid,2004,0.0
Austria,Coal and peat,Off-grid,2005,0.0
Austria,Coal and peat,Off-grid,2006,0.0
Austria,Coal and peat,Off-grid,2007,0.0
Austria,Coal and peat,Off-grid,2008,0.0
Austria,Coal and peat,Off-grid,2009,0.0
Austria,Coal and peat,Off-grid,2010,0.0
Austria,Coal and peat,Off-grid,2011,0.0
Austria,Coal and peat,Off-grid,2012,0.0
Austria,Coal and peat,Off-grid,2013,0.0
Austria,Coal and peat,Off-grid,2014,0.0
Austria,Coal and peat,Off-grid,2015,0.0
Austria,Coal and peat,Off-grid,2016,0.0
Austria,Coal and peat,Off-grid,2017,0.0
Austria,Coal and peat,Off-grid,2018,0.0
Austria,Coal and peat,Off-grid,2019,0.0
Austria,Coal and peat,Off-grid,2020,0.0
Austria,Coal and peat,Off-grid,2021,0.0
Austria,Coal and peat,Off-grid,2022,0.0
Austria,Oil,On-grid,2000,1702.0
Austria,Oil,On-grid,2001,1818.0
Austria,Oil,On-grid,2002,1448.0
Austria,Oil,On-grid,2003,1861.0
Austria,Oil,On-grid,2004,1820.0
Austria,Oil,On-grid,2005,1642.26
Austria,Oil,On-grid,2006,1644.16
Austria,Oil,On-grid,2007,1284.85
Austria,Oil,On-grid,2008,1245.1
Austria,Oil,On-grid,2009,1136.48
Austria,Oil,On-grid,2010,1273.76
Austria,Oil,On-grid,2011,1015.22
Austria,Oil,On-grid,2012,743.83
Austria,Oil,On-grid,2013,695.46
Austria,Oil,On-grid,2014,665.27
Austria,Oil,On-grid,2015,863.13
Austria,Oil,On-grid,2016,1000.01
Austria,Oil,On-grid,2017,852.54
Austria,Oil,On-grid,2018,716.07
Austria,Oil,On-grid,2019,692.59
Austria,Oil,On-grid,2020,725.97
Austria,Oil,On-grid,2021,709.37
Austria,Oil,On-grid,2022,0.0
Austria,Oil,Off-grid,2000,0.0
Austria,Oil,Off-grid,2001,0.0
Austria,Oil,Off-grid,2002,0.0
Austria,Oil,Off-grid,2003,0.0
Austria,Oil,Off-grid,2004,0.0
Austria,Oil,Off-grid,2005,0.0
Austria,Oil,Off-grid,2006,0.0
Austria,Oil,Off-grid,2007,0.0
Austria,Oil,Off-grid,2008,0.0
Austria,Oil,Off-grid,2009,0.0
Austria,Oil,Off-grid,2010,0.0
Austria,Oil,Off-grid,2011,0.0
Austria,Oil,Off-grid,2012,0.0
Austria,Oil,Off-grid,2013,0.0
Austria,Oil,Off-grid,2014,0.0
Austria,Oil,Off-grid,2015,0.0
Austria,Oil,Off-grid,2016,0.0
Austria,Oil,Off-grid,2017,0.0
Austria,Oil,Off-grid,2018,0.0
Austria,Oil,Off-grid,2019,0.0
Austria,Oil,Off-grid,2020,0.0
Austria,Oil,Off-grid,2021,0.0
Austria,Oil,Off-grid,2022,0.0
Austria,Natural gas,On-grid,2000,7851.0
Austria,Natural gas,On-grid,2001,8746.0
Austria,Natural gas,On-grid,2002,9305.0
Austria,Natural gas,On-grid,2003,11164.0
Austria,Natural gas,On-grid,2004,10953.0
Austria,Natural gas,On-grid,2005,13027.74
Austria,Natural gas,On-grid,2006,10668.19
Austria,Natural gas,On-grid,2007,9903.4
Austria,Natural gas,On-grid,2008,11180.95
Austria,Natural gas,On-grid,2009,12342.76
Austria,Natural gas,On-grid,2010,14351.19
Austria,Natural gas,On-grid,2011,12436.52
Austria,Natural gas,On-grid,2012,9712.27
Austria,Natural gas,On-grid,2013,6650.21
Austria,Natural gas,On-grid,2014,5320.71
Austria,Natural gas,On-grid,2015,7663.65
Austria,Natural gas,On-grid,2016,8487.64
Austria,Natural gas,On-grid,2017,10913.95
Austria,Natural gas,On-grid,2018,9917.74
Austria,Natural gas,On-grid,2019,11315.22
Austria,Natural gas,On-grid,2020,9954.69
Austria,Natural gas,On-grid,2021,10617.88
Austria,Natural gas,On-grid,2022,0.0
Austria,Natural gas,Off-grid,2000,0.0
Austria,Natural gas,Off-grid,2001,0.0
Austria,Natural gas,Off-grid,2002,0.0
Austria,Natural gas,Off-grid,2003,0.0
Austria,Natural gas,Off-grid,2004,0.0
Austria,Natural gas,Off-grid,2005,0.0
Austria,Natural gas,Off-grid,2006,0.0
Austria,Natural gas,Off-grid,2007,0.0
Austria,Natural gas,Off-grid,2008,0.0
Austria,Natural gas,Off-grid,2009,0.0
Austria,Natural gas,Off-grid,2010,0.0
Austria,Natural gas,Off-grid,2011,0.0
Austria,Natural gas,Off-grid,2012,0.0
Austria,Natural gas,Off-grid,2013,0.0
Austria,Natural gas,Off-grid,2014,0.0
Austria,Natural gas,Off-grid,2015,0.0
Austria,Natural gas,Off-grid,2016,0.0
Austria,Natural gas,Off-grid,2017,0.0
Austria,Natural gas,Off-grid,2018,0.0
Austria,Natural gas,Off-grid,2019,0.0
Austria,Natural gas,Off-grid,2020,0.0
Austria,Natural gas,Off-grid,2021,0.0
Austria,Natural gas,Off-grid,2022,0.0
Austria,Fossil fuels n.e.s.,On-grid,2000,0.0
Austria,Fossil fuels n.e.s.,On-grid,2001,0.0
Austria,Fossil fuels n.e.s.,On-grid,2002,0.0
Austria,Fossil fuels n.e.s.,On-grid,2003,0.0
Austria,Fossil fuels n.e.s.,On-grid,2004,0.0
Austria,Fossil fuels n.e.s.,On-grid,2005,0.0
Austria,Fossil fuels n.e.s.,On-grid,2006,0.0
Austria,Fossil fuels n.e.s.,On-grid,2007,0.0
Austria,Fossil fuels n.e.s.,On-grid,2008,0.0
Austria,Fossil fuels n.e.s.,On-grid,2009,0.0
Austria,Fossil fuels n.e.s.,On-grid,2010,0.0
Austria,Fossil fuels n.e.s.,On-grid,2011,0.0
Austria,Fossil fuels n.e.s.,On-grid,2012,0.0
Austria,Fossil fuels n.e.s.,On-grid,2013,0.0
Austria,Fossil fuels n.e.s.,On-grid,2014,0.0
Austria,Fossil fuels n.e.s.,On-grid,2015,0.0
Austria,Fossil fuels n.e.s.,On-grid,2016,0.0
Austria,Fossil fuels n.e.s.,On-grid,2017,0.0
Austria,Fossil fuels n.e.s.,On-grid,2018,0.0
Austria,Fossil fuels n.e.s.,On-grid,2019,0.0
Austria,Fossil fuels n.e.s.,On-grid,2020,0.0
Austria,Fossil fuels n.e.s.,On-grid,2021,0.0
Austria,Fossil fuels n.e.s.,On-grid,2022,0.0
Austria,Fossil fuels n.e.s.,Off-grid,2000,0.0
Austria,Fossil fuels n.e.s.,Off-grid,2001,0.0
Austria,Fossil fuels n.e.s.,Off-grid,2002,0.0
Austria,Fossil fuels n.e.s.,Off-grid,2003,0.0
Austria,Fossil fuels n.e.s.,Off-grid,2004,0.0
Austria,Fossil fuels n.e.s.,Off-grid,2005,0.0
Austria,Fossil fuels n.e.s.,Off-grid,2006,0.0
Austria,Fossil fuels n.e.s.,Off-grid,2007,0.0
Austria,Fossil fuels n.e.s.,Off-grid,2008,0.0
Austria,Fossil fuels n.e.s.,Off-grid,2009,0.0
Austria,Fossil fuels n.e.s.,Off-grid,2010,0.0
Austria,Fossil fuels n.e.s.,Off-grid,2011,0.0
Austria,Fossil fuels n.e.s.,Off-grid,2012,0.0
Austria,Fossil fuels n.e.s.,Off-grid,2013,0.0
Austria,Fossil fuels n.e.s.,Off-grid,2014,0.0
Austria,Fossil fuels n.e.s.,Off-grid,2015,0.0
Austria,Fossil fuels n.e.s.,Off-grid,2016,0.0
Austria,Fossil fuels n.e.s.,Off-grid,2017,0.0
Austria,Fossil fuels n.e.s.,Off-grid,2018,0.0
Austria,Fossil fuels n.e.s.,Off-grid,2019,0.0
Austria,Fossil fuels n.e.s.,Off-grid,2020,0.0
Austria,Fossil fuels n.e.s.,Off-grid,2021,0.0
Austria,Fossil fuels n.e.s.,Off-grid,2022,0.0
Austria,Nuclear,On-grid,2000,0.0
Austria,Nuclear,On-grid,2001,0.0
Austria,Nuclear,On-grid,2002,0.0
Austria,Nuclear,On-grid,2003,0.0
Austria,Nuclear,On-grid,2004,0.0
Austria,Nuclear,On-grid,2005,0.0
Austria,Nuclear,On-grid,2006,0.0
Austria,Nuclear,On-grid,2007,0.0
Austria,Nuclear,On-grid,2008,0.0
Austria,Nuclear,On-grid,2009,0.0
Austria,Nuclear,On-grid,2010,0.0
Austria,Nuclear,On-grid,2011,0.0
Austria,Nuclear,On-grid,2012,0.0
Austria,Nuclear,On-grid,2013,0.0
Austria,Nuclear,On-grid,2014,0.0
Austria,Nuclear,On-grid,2015,0.0
Austria,Nuclear,On-grid,2016,0.0
Austria,Nuclear,On-grid,2017,0.0
Austria,Nuclear,On-grid,2018,0.0
Austria,Nuclear,On-grid,2019,0.0
Austria,Nuclear,On-grid,2020,0.0
Austria,Nuclear,On-grid,2021,0.0
Austria,Nuclear,On-grid,2022,0.0
Austria,Nuclear,Off-grid,2000,0.0
Austria,Nuclear,Off-grid,2001,0.0
Austria,Nuclear,Off-grid,2002,0.0
Austria,Nuclear,Off-grid,2003,0.0
Austria,Nuclear,Off-grid,2004,0.0
Austria,Nuclear,Off-grid,2005,0.0
Austria,Nuclear,Off-grid,2006,0.0
Austria,Nuclear,Off-grid,2007,0.0
Austria,Nuclear,Off-grid,2008,0.0
Austria,Nuclear,Off-grid,2009,0.0
Austria,Nuclear,Off-grid,2010,0.0
Austria,Nuclear,Off-grid,2011,0.0
Austria,Nuclear,Off-grid,2012,0.0
Austria,Nuclear,Off-grid,2013,0.0
Austria,Nuclear,Off-grid,2014,0.0
Austria,Nuclear,Off-grid,2015,0.0
Austria,Nuclear,Off-grid,2016,0.0
Austria,Nuclear,Off-grid,2017,0.0
Austria,Nuclear,Off-grid,2018,0.0
Austria,Nuclear,Off-grid,2019,0.0
Austria,Nuclear,Off-grid,2020,0.0
Austria,Nuclear,Off-grid,2021,0.0
Austria,Nuclear,Off-grid,2022,0.0
Austria,Other non-renewable energy,On-grid,2000,147.0
Austria,Other non-renewable energy,On-grid,2001,238.0
Austria,Other non-renewable energy,On-grid,2002,241.0
Austria,Other non-renewable energy,On-grid,2003,247.0
Austria,Other non-renewable energy,On-grid,2004,294.0
Austria,Other non-renewable energy,On-grid,2005,447.76
Austria,Other non-renewable energy,On-grid,2006,571.01
Austria,Other non-renewable energy,On-grid,2007,598.22
Austria,Other non-renewable energy,On-grid,2008,606.48
Austria,Other non-renewable energy,On-grid,2009,624.94
Austria,Other non-renewable energy,On-grid,2010,606.23
Austria,Other non-renewable energy,On-grid,2011,574.94
Austria,Other non-renewable energy,On-grid,2012,699.32
Austria,Other non-renewable energy,On-grid,2013,632.93
Austria,Other non-renewable energy,On-grid,2014,571.62
Austria,Other non-renewable energy,On-grid,2015,695.31
Austria,Other non-renewable energy,On-grid,2016,731.38
Austria,Other non-renewable energy,On-grid,2017,707.15
Austria,Other non-renewable energy,On-grid,2018,729.59
Austria,Other non-renewable energy,On-grid,2019,800.88
Austria,Other non-renewable energy,On-grid,2020,750.06
Austria,Other non-renewable energy,On-grid,2021,725.52
Austria,Other non-renewable energy,On-grid,2022,0.0
Austria,Other non-renewable energy,Off-grid,2000,0.0
Austria,Other non-renewable energy,Off-grid,2001,0.0
Austria,Other non-renewable energy,Off-grid,2002,0.0
Austria,Other non-renewable energy,Off-grid,2003,0.0
Austria,Other non-renewable energy,Off-grid,2004,0.0
Austria,Other non-renewable energy,Off-grid,2005,0.0
Austria,Other non-renewable energy,Off-grid,2006,0.0
Austria,Other non-renewable energy,Off-grid,2007,0.0
Austria,Other non-renewable energy,Off-grid,2008,0.0
Austria,Other non-renewable energy,Off-grid,2009,0.0
Austria,Other non-renewable energy,Off-grid,2010,0.0
Austria,Other non-renewable energy,Off-grid,2011,0.0
Austria,Other non-renewable energy,Off-grid,2012,0.0
Austria,Other non-renewable energy,Off-grid,2013,0.0
Austria,Other non-renewable energy,Off-grid,2014,0.0
Austria,Other non-renewable energy,Off-grid,2015,0.0
Austria,Other non-renewable energy,Off-grid,2016,0.0
Austria,Other non-renewable energy,Off-grid,2017,0.0
Austria,Other non-renewable energy,Off-grid,2018,0.0
Austria,Other non-renewable energy,Off-grid,2019,0.0
Austria,Other non-renewable energy,Off-grid,2020,0.0
Austria,Other non-renewable energy,Off-grid,2021,0.0
Austria,Other non-renewable energy,Off-grid,2022,0.0
France,Solar photovoltaic,On-grid,2000,5.22
France,Solar photovoltaic,On-grid,2001,6.16
France,Solar photovoltaic,On-grid,2002,7.1
France,Solar photovoltaic,On-grid,2003,7.77
France,Solar photovoltaic,On-grid,2004,8.45
France,Solar photovoltaic,On-grid,2005,10.5
France,Solar photovoltaic,On-grid,2006,12.1
France,Solar photovoltaic,On-grid,2007,17.57
France,Solar photovoltaic,On-grid,2008,41.69
France,Solar photovoltaic,On-grid,2009,173.97
France,Solar photovoltaic,On-grid,2010,620.0
France,Solar photovoltaic,On-grid,2011,2333.81
France,Solar photovoltaic,On-grid,2012,4427.94
France,Solar photovoltaic,On-grid,2013,5193.6
France,Solar photovoltaic,On-grid,2014,6391.62
France,Solar photovoltaic,On-grid,2015,7753.82
France,Solar photovoltaic,On-grid,2016,8659.96
France,Solar photovoltaic,On-grid,2017,9586.61
France,Solar photovoltaic,On-grid,2018,10866.58
France,Solar photovoltaic,On-grid,2019,12240.8
France,Solar photovoltaic,On-grid,2020,13213.82
France,Solar photovoltaic,On-grid,2021,15375.51
France,Solar photovoltaic,On-grid,2022,0.0
France,Solar photovoltaic,Off-grid,2000,0.0
France,Solar photovoltaic,Off-grid,2001,0.0
France,Solar photovoltaic,Off-grid,2002,0.0
France,Solar photovoltaic,Off-grid,2003,0.0
France,Solar photovoltaic,Off-grid,2004,0.0
France,Solar photovoltaic,Off-grid,2005,0.0
France,Solar photovoltaic,Off-grid,2006,0.0
France,Solar photovoltaic,Off-grid,2007,0.0
France,Solar photovoltaic,Off-grid,2008,0.0
France,Solar photovoltaic,Off-grid,2009,0.0
France,Solar photovoltaic,Off-grid,2010,0.0
France,Solar photovoltaic,Off-grid,2011,0.0
France,Solar photovoltaic,Off-grid,2012,0.0
France,Solar photovoltaic,Off-grid,2013,0.0
France,Solar photovoltaic,Off-grid,2014,0.0
France,Solar photovoltaic,Off-grid,2015,0.0
France,Solar photovoltaic,Off-grid,2016,0.0
France,Solar photovoltaic,Off-grid,2017,0.0
France,Solar photovoltaic,Off-grid,2018,58.34
France,Solar photovoltaic,Off-grid,2019,89.0
France,Solar photovoltaic,Off-grid,2020,244.69
France,Solar photovoltaic,Off-grid,2021,356.93
France,Solar photovoltaic,Off-grid,2022,0.0
France,Solar thermal energy,On-grid,2000,0.0
France,Solar thermal energy,On-grid,2001,0.0
France,Solar thermal energy,On-grid,2002,0.0
France,Solar thermal energy,On-grid,2003,0.0
France,Solar thermal energy,On-grid,2004,0.0
France,Solar thermal energy,On-grid,2005,0.0
France,Solar thermal energy,On-grid,2006,0.0
France,Solar thermal energy,On-grid,2007,0.0
France,Solar thermal energy,On-grid,2008,0.0
France,Solar thermal energy,On-grid,2009,0.0
France,Solar thermal energy,On-grid,2010,0.0
France,Solar thermal energy,On-grid,2011,0.0
France,Solar thermal energy,On-grid,2012,0.0
France,Solar thermal energy,On-grid,2013,0.0
France,Solar thermal energy,On-grid,2014,0.0
France,Solar thermal energy,On-grid,2015,0.0
France,Solar thermal energy,On-grid,2016,0.0
France,Solar thermal energy,On-grid,2017,0.0
France,Solar thermal energy,On-grid,2018,0.0
France,Solar thermal energy,On-grid,2019,0.0
France,Solar thermal energy,On-grid,2020,0.0
France,Solar thermal energy,On-grid,2021,0.0
France,Solar thermal energy,On-grid,2022,0.0
France,Solar thermal energy,Off-grid,2000,0.0
France,Solar thermal energy,Off-grid,2001,0.0
France,Solar thermal energy,Off-grid,2002,0.0
France,Solar thermal energy,Off-grid,2003,0.0
France,Solar thermal energy,Off-grid,2004,0.0
France,Solar thermal energy,Off-grid,2005,0.0
France,Solar thermal energy,Off-grid,2006,0.0
France,Solar thermal energy,Off-grid,2007,0.0
France,Solar thermal energy,Off-grid,2008,0.0
France,Solar thermal energy,Off-grid,2009,0.0
France,Solar thermal energy,Off-grid,2010,0.0
France,Solar thermal energy,Off-grid,2011,0.0
France,Solar thermal energy,Off-grid,2012,0.0
France,Solar thermal energy,Off-grid,2013,0.0
France,Solar thermal energy,Off-grid,2014,0.0
France,Solar thermal energy,Off-grid,2015,0.0
France,Solar thermal energy,Off-grid,2016,0.0
France,Solar thermal energy,Off-grid,2017,0.0
France,Solar thermal energy,Off-grid,2018,0.0
France,Solar thermal energy,Off-grid,2019,0.0
France,Solar thermal energy,Off-grid,2020,0.0
France,Solar thermal energy,Off-grid,2021,0.0
France,Solar thermal energy,Off-grid,2022,0.0
France,Onshore wind energy,On-grid,2000,48.16
France,Onshore wind energy,On-grid,2001,131.24
France,Onshore wind energy,On-grid,2002,265.59
France,Onshore wind energy,On-grid,2003,387.75
France,Onshore wind energy,On-grid,2004,594.85
France,Onshore wind energy,On-grid,2005,962.57
France,Onshore wind energy,On-grid,2006,2182.58
France,Onshore wind energy,On-grid,2007,4070.11
France,Onshore wind energy,On-grid,2008,5694.21
France,Onshore wind energy,On-grid,2009,7911.57
France,Onshore wind energy,On-grid,2010,9944.99
France,Onshore wind energy,On-grid,2011,12371.62
France,Onshore wind energy,On-grid,2012,15178.4
France,Onshore wind energy,On-grid,2013,16126.74
France,Onshore wind energy,On-grid,2014,17323.78
France,Onshore wind energy,On-grid,2015,21420.6
France,Onshore wind energy,On-grid,2016,21380.99
France,Onshore wind energy,On-grid,2017,24609.44
France,Onshore wind energy,On-grid,2018,28598.6
France,Onshore wind energy,On-grid,2019,34721.68
France,Onshore wind energy,On-grid,2020,39861.3
France,Onshore wind energy,On-grid,2021,36831.35
France,Onshore wind energy,On-grid,2022,0.0
France,Onshore wind energy,Off-grid,2000,0.0
France,Onshore wind energy,Off-grid,2001,0.0
France,Onshore wind energy,Off-grid,2002,0.0
France,Onshore wind energy,Off-grid,2003,0.0
France,Onshore wind energy,Off-grid,2004,0.0
France,Onshore wind energy,Off-grid,2005,0.0
France,Onshore wind energy,Off-grid,2006,0.0
France,Onshore wind energy,Off-grid,2007,0.0
France,Onshore wind energy,Off-grid,2008,0.0
France,Onshore wind energy,Off-grid,2009,0.0
France,Onshore wind energy,Off-grid,2010,0.0
France,Onshore wind energy,Off-grid,2011,0.0
France,Onshore wind energy,Off-grid,2012,0.0
France,Onshore wind energy,Off-grid,2013,0.0
France,Onshore wind energy,Off-grid,2014,0.0
France,Onshore wind energy,Off-grid,2015,0.0
France,Onshore wind energy,Off-grid,2016,0.0
France,Onshore wind energy,Off-grid,2017,0.0
France,Onshore wind energy,Off-grid,2018,0.0
France,Onshore wind energy,Off-grid,2019,0.0
France,Onshore wind energy,Off-grid,2020,0.0
France,Onshore wind energy,Off-grid,2021,0.0
France,Onshore wind energy,Off-grid,2022,0.0
France,Offshore wind energy,On-grid,2000,0.0
France,Offshore wind energy,On-grid,2001,0.0
France,Offshore wind energy,On-grid,2002,0.0
France,Offshore wind energy,On-grid,2003,0.0
France,Offshore wind energy,On-grid,2004,0.0
France,Offshore wind energy,On-grid,2005,0.0
France,Offshore wind energy,On-grid,2006,0.0
France,Offshore wind energy,On-grid,2007,0.0
France,Offshore wind energy,On-grid,2008,0.0
France,Offshore wind energy,On-grid,2009,0.0
France,Offshore wind energy,On-grid,2010,0.0
France,Offshore wind energy,On-grid,2011,0.0
France,Offshore wind energy,On-grid,2012,0.0
France,Offshore wind energy,On-grid,2013,0.0
France,Offshore wind energy,On-grid,2014,0.0
France,Offshore wind energy,On-grid,2015,0.0
France,Offshore wind energy,On-grid,2016,0.0
France,Offshore wind energy,On-grid,2017,0.0
France,Offshore wind energy,On-grid,2018,0.0
France,Offshore wind energy,On-grid,2019,0.0
